,url,image,image_name,captions,annotator,url1,,image_name1,url2,,image_name2,url3,,image_name3,url4,,image_name4,url5,,image_name5,url6,,image_name6,url7,image_name7,url8,image_name8
598,https://midjourney-image.s3.amazonaws.com/53f7bc41-d19c-444e-8e13-a9382563ac54.png,,53f7bc41-d19c-444e-8e13-a9382563ac54.png,"1. ""A multilayered skull with a remarkably large head is the unusual feature in the image."" 2. ""The image showcases a skull, unusual in its large size and multiple layers."" 3. ""One can't help but notice the unusually large, layered skull in the image."" 4. ""The image draws the eye to an unusual sight; a skull of considerable size with many layers."" 5. ""An unusual skull, large and layered, is the main object in the image.""",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/toquedno_you_only_have_one_life_--ar_47_1acdb4bb-90a3-4511-abbc-8801a34bce31.png,,toquedno_you_only_have_one_life_--ar_47_1acdb4bb-90a3-4511-abbc-8801a34bce31.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/pschc_a_skull_with_a_pointed_nose_on_white_background_in_the_st_0e2ddfe9-aaea-44ca-bc04-7ac048e29783.png,,pschc_a_skull_with_a_pointed_nose_on_white_background_in_the_st_0e2ddfe9-aaea-44ca-bc04-7ac048e29783.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/leonardomenezes_a_skull_grabed_by_one_hand_in_cartoony_vector_o_61c0af04-da8a-43b5-9569-4213b69a4058.png,,leonardomenezes_a_skull_grabed_by_one_hand_in_cartoony_vector_o_61c0af04-da8a-43b5-9569-4213b69a4058.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/newtomithy13_Jolly_Roger_7b4d3f61-dac0-49fd-871c-c84b0004c1da.png,,newtomithy13_Jolly_Roger_7b4d3f61-dac0-49fd-871c-c84b0004c1da.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/roxo69_skull_pop_art_meaningful_surrealist_exotic_trippy_psyche_709a1afc-495a-46f0-86d1-ad78529f1fad.png,,roxo69_skull_pop_art_meaningful_surrealist_exotic_trippy_psyche_709a1afc-495a-46f0-86d1-ad78529f1fad.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/dcyberskull_a_collection_of_images_representing_several_sci-fi__a956fafc-266f-47bc-8241-943d66bc053a.png,,dcyberskull_a_collection_of_images_representing_several_sci-fi__a956fafc-266f-47bc-8241-943d66bc053a.png,,,,
599,https://midjourney-image.s3.amazonaws.com/55910185_2383154625049097_7820041023924469760_n.jpg,,55910185_2383154625049097_7820041023924469760_n.jpg,"1. ""In this image, a basketball mascot amusingly holds up a sign, sporting a large shoe."" 2. ""A basketball mascot is humorously posing with a sign and a shoe in this scene."" 3. ""The photo depicts a basketball mascot holding a sign and clad in an oversized shoe."" 4. ""This picture shows an unusual scene of a basketball mascot carrying a sign, wearing a large shoe."" 5. ""The image captures an interesting moment of a basketball mascot with a sign and an unusually large shoe.""",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/mk.art_This_T-shirt_design_art_style_showcases_an_artistic_repr_635543aa-8316-4a1c-9133-15156a10d7cf.png,,mk.art_This_T-shirt_design_art_style_showcases_an_artistic_repr_635543aa-8316-4a1c-9133-15156a10d7cf.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/persianwonder_a_soccer_ball_with_white_red_and_black_in_the_mid_2b7497af-ffd6-4e27-96d2-ba225e06d9b9.png,,persianwonder_a_soccer_ball_with_white_red_and_black_in_the_mid_2b7497af-ffd6-4e27-96d2-ba225e06d9b9.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/michaelg5867_six_men_dribbling_each_man_is_a_single_frame_of_th_0cd67db7-a855-49cc-b425-ea435d9d0316.png,,michaelg5867_six_men_dribbling_each_man_is_a_single_frame_of_th_0cd67db7-a855-49cc-b425-ea435d9d0316.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/tyt_covid_19_basketball_--chaos_4_--ar_12_--stylize_750_6022985c-cb18-4bdf-9ae9-d07e0cfc268f.png,,tyt_covid_19_basketball_--chaos_4_--ar_12_--stylize_750_6022985c-cb18-4bdf-9ae9-d07e0cfc268f.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/el.laza_bro_An_icon_of_an_American_Football_orthographic_Vector_0178ddee-e72e-4136-95ea-d4c66638352c.png,,el.laza_bro_An_icon_of_an_American_Football_orthographic_Vector_0178ddee-e72e-4136-95ea-d4c66638352c.png,,,,,,,
600,https://midjourney-image.s3.amazonaws.com/55fbc106-5b4f-44f6-a03f-35e99810d525.png,,55fbc106-5b4f-44f6-a03f-35e99810d525.png,"1. The image features a peacock feather, artistically combined with an unidentified type of flower and various leaves. 2. In this picturesque scene, a peacock feather is beautifully mixed with mysterious flowers and leaves. 3. A beautiful peacock feather steals the show in this image, adorned with an unknown flower and assorted leaves. 4. An unusual composition is created in the image with a peacock feather and an unidentified flower surrounded by leaves. 5. This image presents a fascinating combination of a peacock feather, a mysterious flower, and various leaves.",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/supdepubm2da_a_single_parrot_feather_not_too_perfect_with_more__2452fb15-992e-4a90-8626-b00ed803aa92.png,,supdepubm2da_a_single_parrot_feather_not_too_perfect_with_more__2452fb15-992e-4a90-8626-b00ed803aa92.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/keith_kong_A_single_brown_chicken_feather_b84550e0-ac95-4f5f-89aa-8a256235dbba.png,,keith_kong_A_single_brown_chicken_feather_b84550e0-ac95-4f5f-89aa-8a256235dbba.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/mr454_Close_up_of_a_green_maple_leaf_against_a_onxy_black_backd_3fde7600-fb44-4493-a857-acf631954591.png,,mr454_Close_up_of_a_green_maple_leaf_against_a_onxy_black_backd_3fde7600-fb44-4493-a857-acf631954591.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/grater148_beautiful_embroidery_of_a_single_green_leaf_--style_r_61b6adfb-f670-4eb8-aac2-280e778af6ab.png,,grater148_beautiful_embroidery_of_a_single_green_leaf_--style_r_61b6adfb-f670-4eb8-aac2-280e778af6ab.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/admin_a_nettle_leaf_2105bf3b-8d24-48ba-90a4-64e32654d4c2.png,,admin_a_nettle_leaf_2105bf3b-8d24-48ba-90a4-64e32654d4c2.png,,,,,,,
601,https://midjourney-image.s3.amazonaws.com/56ad36b5-3102-4a67-b75b-fe25b07b0fec.png,,56ad36b5-3102-4a67-b75b-fe25b07b0fec.png,"1. The image showcases a room with a unique centerpiece - a dead plant hung from the ceiling.  2. A remarkably peculiar view is offered by the image, wherein a withered plant serves as a ceiling pendant in the room.  3. Contrary to usual decorative pieces, this room's ceiling exhibits a hanging dead plant. 4. The image reveals an unusual but intriguing sight of a room featuring a dead plant hanging from the center of the ceiling. 5. Displaying an uncommon interior aesthetic, the image depicts a room boldly starring a dead plant suspended from its ceiling.",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/donkey_ai_lego_steps_a69900fe-feb3-4c7f-afc7-875c113b744d.png,,donkey_ai_lego_steps_a69900fe-feb3-4c7f-afc7-875c113b744d.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/lostcorner._a_green_Spotify_melodic_house_playlist_cover_--styl_462210a8-66df-40a3-8153-a9fd4bc82cd5.png,,lostcorner._a_green_Spotify_melodic_house_playlist_cover_--styl_462210a8-66df-40a3-8153-a9fd4bc82cd5.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/blockhousestudios_a_floor_made_of_lego_bricks_f70e6145-808f-4238-b711-c97a74bb0055.png,,blockhousestudios_a_floor_made_of_lego_bricks_f70e6145-808f-4238-b711-c97a74bb0055.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/hyrgter4tger4_a_large_house_with_trees_in_the_spring_time_in_th_03191910-6a7d-4f75-b08c-aa1d7ee0a761.png,,hyrgter4tger4_a_large_house_with_trees_in_the_spring_time_in_th_03191910-6a7d-4f75-b08c-aa1d7ee0a761.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/robinhuse_inside_lego_palace_life_size_realistic_photo_--ar_169_a1f9b6e9-c171-4e01-bd1b-130075c84dfe.png,,robinhuse_inside_lego_palace_life_size_realistic_photo_--ar_169_a1f9b6e9-c171-4e01-bd1b-130075c84dfe.png,,,,,,,
602,https://midjourney-image.s3.amazonaws.com/56c5b9c4-2ea8-4958-b005-7dedb3be7ed9.png,,56c5b9c4-2ea8-4958-b005-7dedb3be7ed9.png,"1. A deer, in a rather peculiar fashion, is donned in a suit and a hat. 2. Interestingly, the image portrays a deer dressed in a suit, carrying a glass of wine.  3. The image showcases the unique sight of a suit-clad deer, complete with a hat and a glass of wine.  4. The deer dressed in a formal suit and hat holding a wine glass lends an unusual charm to the image.  5. The image breaks from convention with a deer wearing a suit, a hat and even holding a wine glass.",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/itaytay1975_a_funny_Red_Deer_pixar_style_peeping_over_a_white_b_7283bf90-c80b-4733-b5ab-2b33d57b469b.png,,itaytay1975_a_funny_Red_Deer_pixar_style_peeping_over_a_white_b_7283bf90-c80b-4733-b5ab-2b33d57b469b.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/f4ztx_a_deer_drinking_beer_cartoon_style_thick_lines_low_detail_a636e61f-3934-463b-be23-5ddab43faff3.png,,f4ztx_a_deer_drinking_beer_cartoon_style_thick_lines_low_detail_a636e61f-3934-463b-be23-5ddab43faff3.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/kevinktf_a_small_photo_of_an_image_of_a_deer_on_top_of_a_white__2c6e4d22-f1fd-43f8-85c4-c0a3ba419c54.png,,kevinktf_a_small_photo_of_an_image_of_a_deer_on_top_of_a_white__2c6e4d22-f1fd-43f8-85c4-c0a3ba419c54.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/katie.connolly._a_watercolor_of_a_whitetail_deer_on_white_paper_02a72985-5a25-4a90-9665-4f60a2c065da.png,,katie.connolly._a_watercolor_of_a_whitetail_deer_on_white_paper_02a72985-5a25-4a90-9665-4f60a2c065da.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/mrmongoose__watercolor_2d_game_character_full_side_profile_stan_52ec1e7b-8ce3-4d7b-a01d-e5d10e16b77c.png,,mrmongoose__watercolor_2d_game_character_full_side_profile_stan_52ec1e7b-8ce3-4d7b-a01d-e5d10e16b77c.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/fatshri_modern_minimal_logo_for_a_fashion_company_simple_modern_a2205c4f-1d11-4335-bd1b-0b326fa9f682.png,,fatshri_modern_minimal_logo_for_a_fashion_company_simple_modern_a2205c4f-1d11-4335-bd1b-0b326fa9f682.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/beyazyeminli_continuous_line_portrait_of_a_deers_head_in_the_st_442c01fc-307a-44ed-9074-d809ad5a5434.png,beyazyeminli_continuous_line_portrait_of_a_deers_head_in_the_st_442c01fc-307a-44ed-9074-d809ad5a5434.png,,
603,https://midjourney-image.s3.amazonaws.com/56ff541b-fb02-4b2b-b5b2-d16b604cced5.png,,56ff541b-fb02-4b2b-b5b2-d16b604cced5.png,"1. The cityscape at night appears magical with numerous light bubbles adding to its beauty. 2. An unusual sight awaits as the city night sky is filled with an array of glowing light bubbles. 3. The night in the city is vibrant and enchanting, adorned with a multitude of light bubbles.  4. In this image, countless light bubbles make the nocturnal city view appear extraordinarily dazzling. 5. Nightfall in the city takes a fantastical twist as light bubbles illuminate the skyline.",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/saifmid2_Old_fairytale_castle_medieval_castle_isolated_with_whi_15e9688c-34a0-4524-89fe-0066ac8b1b35.png,,saifmid2_Old_fairytale_castle_medieval_castle_isolated_with_whi_15e9688c-34a0-4524-89fe-0066ac8b1b35.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/ak_jenn_fantasy_castle_on_a_lake_highly_detailed_high_resolutio_67ca3cee-5276-4780-85bf-b46faf7661c7.png,,ak_jenn_fantasy_castle_on_a_lake_highly_detailed_high_resolutio_67ca3cee-5276-4780-85bf-b46faf7661c7.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/pausitivelyai_magical_mysterious_gothic_castle__depth_stylized__50ce2bc1-fece-4f6d-bb57-02619e045bbc.png,,pausitivelyai_magical_mysterious_gothic_castle__depth_stylized__50ce2bc1-fece-4f6d-bb57-02619e045bbc.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/braemps_decrepit_castle_culture_at_night_8da61455-2e4e-4b5f-9e96-532ed3f25b94.png,,braemps_decrepit_castle_culture_at_night_8da61455-2e4e-4b5f-9e96-532ed3f25b94.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/xtreme_be_chateaux_construit_en_dents_humaine_--style_raw_1cbc63a0-6432-4a1e-92aa-29c435b5f850.png,,xtreme_be_chateaux_construit_en_dents_humaine_--style_raw_1cbc63a0-6432-4a1e-92aa-29c435b5f850.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/trevorweston_steampunk_castle_in_the_mossy_forest_--ar_23_--sty_2e45ba68-50d0-4f7c-8e29-63935ccdee1c.png,,trevorweston_steampunk_castle_in_the_mossy_forest_--ar_23_--sty_2e45ba68-50d0-4f7c-8e29-63935ccdee1c.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/kjgio_a_proper_english_castle_where_to_get_in_requires_you_to_s_19e90c49-47f1-4b3c-af13-168798aaf151.png,kjgio_a_proper_english_castle_where_to_get_in_requires_you_to_s_19e90c49-47f1-4b3c-af13-168798aaf151.png,,
604,https://midjourney-image.s3.amazonaws.com/57ac60c4-5a1c-46b4-b982-035135907723.png,,57ac60c4-5a1c-46b4-b982-035135907723.png,"1. ""A cute cat stands out in the image, dressed unusually in a warm, cozy sweater."" 2. ""An adorable cat in a sweater becomes the image's unique focal point."" 3. ""The photo captures an amusing sight, a cat confidently sporting a sweater."" 4. ""The picture portrays a cat, surprisingly donned in a snugly fitting sweater."" 5. ""The image presents a distinctive sight, a cat dressed not in fur, but in a charming knit sweater.""",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/hlzhang_cute_dog_in_a_sweater_with_a_pink_belly_in_the_style_of_3d5389fe-199c-4463-9be7-43d2d1262b2a.png,,hlzhang_cute_dog_in_a_sweater_with_a_pink_belly_in_the_style_of_3d5389fe-199c-4463-9be7-43d2d1262b2a.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/anasdubai_a_wool_dog_is_standing_on_the_street_in_colorful_knit_01c0eafb-3004-40cf-b9dc-82dd29a77fc2.png,,anasdubai_a_wool_dog_is_standing_on_the_street_in_colorful_knit_01c0eafb-3004-40cf-b9dc-82dd29a77fc2.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/kuba.biczkowski_Oil_Painting_of_dachshund_dog_sitting._Smiling._30ed9860-af32-4d3f-a073-a723b6a7c5c6.png,,kuba.biczkowski_Oil_Painting_of_dachshund_dog_sitting._Smiling._30ed9860-af32-4d3f-a073-a723b6a7c5c6.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/neochi._photo_of_an_smiling_adorable_french_bulldog_wearing_a_p_c33eddb5-9459-4421-9b57-c1dda1b0c0ea.png,,neochi._photo_of_an_smiling_adorable_french_bulldog_wearing_a_p_c33eddb5-9459-4421-9b57-c1dda1b0c0ea.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/danjcimagine_2_cute_little_tiny_beagle_puppies_dressed_as_GIGI__9cd02d80-02a8-415f-a53f-5675ef8ce36c.png,,danjcimagine_2_cute_little_tiny_beagle_puppies_dressed_as_GIGI__9cd02d80-02a8-415f-a53f-5675ef8ce36c.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/tezign_aigc_border_collie_dog_smileing_and_looking_at_the_camer_e42f689c-3344-4faa-b44a-7dd152e7fc1f.png,,tezign_aigc_border_collie_dog_smileing_and_looking_at_the_camer_e42f689c-3344-4faa-b44a-7dd152e7fc1f.png,,,,
605,https://midjourney-image.s3.amazonaws.com/57d2dff2-d693-4891-97d5-fd082aa6e9f2.png,,57d2dff2-d693-4891-97d5-fd082aa6e9f2.png,"1. ""This image provides a unique view of a robot, intricately filled with wires."" 2. ""A robot filled entirely with wires is the main subject in this image."" 3. ""The picture captures an unusually wired robot."" 4. ""In the image, a robot, unusually filled with wires, is presented."" 5. ""The image exhibits a rather unusual sight: a robot completely wired from within.""",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/stikker_a_tiger_turned_into_an_entirely_cybernetic_sleek_futuri_0a121eca-bd73-4be3-aa4a-f153dca01fab.png,,stikker_a_tiger_turned_into_an_entirely_cybernetic_sleek_futuri_0a121eca-bd73-4be3-aa4a-f153dca01fab.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/deantcarter_full_body_shot_of_a_cybernetic_tiger_using_orange_b_3c01e917-53fc-4500-b142-c61ebd653635.png,,deantcarter_full_body_shot_of_a_cybernetic_tiger_using_orange_b_3c01e917-53fc-4500-b142-c61ebd653635.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/viola00716_veterinary_artificial_intelligence_--ar_32_363adc3f-52fc-4347-a0ea-7412efc8ecf5.png,,viola00716_veterinary_artificial_intelligence_--ar_32_363adc3f-52fc-4347-a0ea-7412efc8ecf5.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/mitchellcohen_concept_art_of_a_mechanical_animal_bionic_hybrid._a64323af-a73f-421c-8ce6-7f7e3685f004.png,,mitchellcohen_concept_art_of_a_mechanical_animal_bionic_hybrid._a64323af-a73f-421c-8ce6-7f7e3685f004.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/flowsy._a_robotic_transformer_gecko__robot_on_a_table_--ar_169_f412eb84-4d77-4878-a5fa-5eaf1aa9eb5f.png,,flowsy._a_robotic_transformer_gecko__robot_on_a_table_--ar_169_f412eb84-4d77-4878-a5fa-5eaf1aa9eb5f.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/zlol_futuristic_mech_MECHANICAL_CYBERPUNK_high_def_lynx_22313c98-3737-4fe0-b9fd-fa82b42c4ff7.png,,zlol_futuristic_mech_MECHANICAL_CYBERPUNK_high_def_lynx_22313c98-3737-4fe0-b9fd-fa82b42c4ff7.png,,,,
606,https://midjourney-image.s3.amazonaws.com/57da9de4-01da-4a52-993a-f804bb358528.png,,57da9de4-01da-4a52-993a-f804bb358528.png,"1. The image uniquely depicts an angel sporting a warrior costume, ready for battle. 2. Highlighting the paradox of peaceful angels and war, the image shows an angel dressed as a warrior. 3. The image showcases a woman with wings, resembling an angel, gripping swords in anticipation of a battle. 4. Guided by the heavenly, an angelic figure in a warrior's attire dominates the image. 5. A winged woman, meant to embody an angel, is surprisingly seen in a warrior's guise in this image.",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/mioscuridadesfluorescente_a_Kodak_analog_photo_portrait_of_Cupi_70501ec7-ef86-41e7-8d45-181116551d1a.png,,mioscuridadesfluorescente_a_Kodak_analog_photo_portrait_of_Cupi_70501ec7-ef86-41e7-8d45-181116551d1a.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/lordoftheolympia_High-detail_female_angel_wing_unfurling_in_the_23d2dba7-91cc-4b8f-8437-d89a486d964b.png,,lordoftheolympia_High-detail_female_angel_wing_unfurling_in_the_23d2dba7-91cc-4b8f-8437-d89a486d964b.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/cmdrfrawddigger_erinyes_with_black_wings_b41e76ef-1d99-4d09-81e6-bf15413a0b66.png,,cmdrfrawddigger_erinyes_with_black_wings_b41e76ef-1d99-4d09-81e6-bf15413a0b66.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/janlukasdesign_transparent_angels_silhouette_among_the_trees_ju_dbcb5982-d603-42db-a6e5-bd8fe4a7ffdd.png,,janlukasdesign_transparent_angels_silhouette_among_the_trees_ju_dbcb5982-d603-42db-a6e5-bd8fe4a7ffdd.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/kendoo001_Monochrome_black_line_drawing_picture_of_a_captivatin_a02110c6-4a2b-4f4d-893b-4f1d8e745207.png,,kendoo001_Monochrome_black_line_drawing_picture_of_a_captivatin_a02110c6-4a2b-4f4d-893b-4f1d8e745207.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/dymenxion_mujer_con_ropa_blanca_y_alas_de_ngel_cuerpo_completo__93cf839d-8998-43c5-8cb7-fc221fa1f177.png,,dymenxion_mujer_con_ropa_blanca_y_alas_de_ngel_cuerpo_completo__93cf839d-8998-43c5-8cb7-fc221fa1f177.png,,,,
607,https://midjourney-image.s3.amazonaws.com/57e617f7-0674-4d17-b0b6-7e06edea3005.png,,57e617f7-0674-4d17-b0b6-7e06edea3005.png,"1. ""A person in the image is showcasing a vibrant hairstyle with multiple shades and adorned with flowers."" 2. ""The image displays a unique hairdo, featuring multi-colored hair and decorated with various flowers."" 3. ""Highlighted in the image is an amazing multi-colored hairstyle, interspersed with bright, beautiful flowers."" 4. ""The image shows a person sporting an unconventional hairstyle with different flower embellishments and an array of different hair colors."" 5. ""The image catches one's eye with a dazzling display of a hairstyle in various colors, further adorned with colorful flowers.""",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/rheaashcroft80_close_up_beautiful_woman_long_black_hair_white_j_c90896f8-54ec-41f8-8df8-9bb63965b46a.png,,rheaashcroft80_close_up_beautiful_woman_long_black_hair_white_j_c90896f8-54ec-41f8-8df8-9bb63965b46a.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/ryntab_render_manga_style_makima_anime_woman_blue_eyes_red_hair_1497dd99-8123-46f2-982e-abcc6f4bf313.png,,ryntab_render_manga_style_makima_anime_woman_blue_eyes_red_hair_1497dd99-8123-46f2-982e-abcc6f4bf313.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/leonrj._Avatar_of_a_girl_with_black-framed_glasses_looking_at_a_8ce7c86f-4630-4cce-a88f-42e18e66eca4.png,,leonrj._Avatar_of_a_girl_with_black-framed_glasses_looking_at_a_8ce7c86f-4630-4cce-a88f-42e18e66eca4.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/chatichaik_a_cute_anime_character_same_costum_different_action__133d8316-7195-4bc4-b7a0-d6a72d0008f1.png,,chatichaik_a_cute_anime_character_same_costum_different_action__133d8316-7195-4bc4-b7a0-d6a72d0008f1.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/mozzarella9647_anime_girl_on_a_pensive_pose_wearing_ripped_jean_a04af352-1287-435b-8db4-f7d7628e9f26.png,,mozzarella9647_anime_girl_on_a_pensive_pose_wearing_ripped_jean_a04af352-1287-435b-8db4-f7d7628e9f26.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/poisoner._a_cute_woman_with_long_brown_hair_and_gray_eyes_she_w_9b53ea49-6f27-4f39-8283-8ae9bcc30ef2.png,,poisoner._a_cute_woman_with_long_brown_hair_and_gray_eyes_she_w_9b53ea49-6f27-4f39-8283-8ae9bcc30ef2.png,,,,
608,https://midjourney-image.s3.amazonaws.com/58bcfd8f-5584-4312-91db-4c8986fbb673.png,,58bcfd8f-5584-4312-91db-4c8986fbb673.png,"1. ""The scene captures a remarkably large moon hovering just over a serene water body, enhancing the mystery of the image."" 2. ""In an unusual twist of perspective, the woman stands in front of a moon that appears significantly larger than normal."" 3. ""The image presents a striking spectacle of a woman silhouetted against an unusually large moon."" 4. ""The picture showcases a woman standing near a water body with an incredibly large moon illuminating the backdrop."" 5. ""Unusually, the moon behind the woman in the image appears to be vastly amplified in size.""",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/pbausch90_Beautiful_Blond_woman_shown_front_in_the_dessert_of_D_7be3a019-d1de-412d-b540-70263c0afc2a.png,,pbausch90_Beautiful_Blond_woman_shown_front_in_the_dessert_of_D_7be3a019-d1de-412d-b540-70263c0afc2a.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/siosio0531_film_still_Full_body_view_Maximal_facial_detail_18_y_c877c4e9-aa95-48bb-b834-62b5a80d7303.png,,siosio0531_film_still_Full_body_view_Maximal_facial_detail_18_y_c877c4e9-aa95-48bb-b834-62b5a80d7303.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/nslmidi_28275_funny_woman_eating_bite_of_delicious_food_in_a_Po_8d59d400-ef10-4f3e-a084-7803682ebc51.png,,nslmidi_28275_funny_woman_eating_bite_of_delicious_food_in_a_Po_8d59d400-ef10-4f3e-a084-7803682ebc51.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/phuzzlecash_A_Brazilian_model_with_sun-kissed_skin_and_dark_flo_b7db0d2b-c470-4dd8-96c8-db8885ff6ac2.png,,phuzzlecash_A_Brazilian_model_with_sun-kissed_skin_and_dark_flo_b7db0d2b-c470-4dd8-96c8-db8885ff6ac2.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/zhuzi_05048_A_handsome_girl_eating_ice_cream_Pixar_style_0a91525b-9df2-429a-9322-ca2fa4e502af.png,,zhuzi_05048_A_handsome_girl_eating_ice_cream_Pixar_style_0a91525b-9df2-429a-9322-ca2fa4e502af.png,,,,,,,
